,id,gender,age,angle,width,height,facepart,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,forehead_wrinkle,partname,image_name,label_name,adj_forehead_wrinkle,adj_forehead_wrinkle_2
1612,0039,F,47,R30,2136,3216,01,806.0,666.0,1846.0,1095.0,2.0,이마,0039_01_R30.jpg,0039_01_R30_01.json,0.0,1.0
1621,0040,F,49,F,2136,3216,01,507.0,692.0,1598.0,1076.0,0.0,이마,0040_01_F.jpg,0040_01_F_01.json,0.0,0.0
1630,0040,F,49,L15,2136,3216,01,258.0,797.0,1357.0,1244.0,0.0,이마,0040_01_L15.jpg,0040_01_L15_01.json,0.0,0.0
1639,0040,F,49,L30,2136,3216,01,256.0,797.0,1228.0,1223.0,0.0,이마,0040_01_L30.jpg,0040_01_L30_01.json,0.0,0.0
1648,0040,F,49,R15,2136,3216,01,632.0,768.0,1744.0,1203.0,0.0,이마,0040_01_R15.jpg,0040_01_R15_01.json,0.0,0.0
1657,0040,F,49,R30,2136,3216,01,786.0,732.0,1817.0,1202.0,0.0,이마,0040_01_R30.jpg,0040_01_R30_01.json,0.0,0.0
1666,0041,F,31,F,2136,3216,01,473.0,569.0,1643.0,1104.0,0.0,이마,0041_01_F.jpg,0041_01_F_01.json,0.0,0.0
1675,0041,F,31,L15,2136,3216,01,336.0,548.0,1400.0,1106.0,0.0,이마,0041_01_L15.jpg,0041_01_L15_01.json,0.0,0.0
1684,0041,F,31,L30,2136,3216,01,287.0,627.0,1209.0,1139.0,0.0,이마,0041_01_L30.jpg,0041_01_L30_01.json,0.0,0.0
1693,0041,F,31,R15,2136,3216,01,601.0,600.0,1784.0,1139.0,0.0,이마,0041_01_R15.jpg,0041_01_R15_01.json,0.0,0.0
1702,0041,F,31,R30,2136,3216,01,684.0,547.0,1743.0,1130.0,0.0,이마,0041_01_R30.jpg,0041_01_R30_01.json,0.0,0.0
1711,0042,F,42,F,2136,3216,01,486.0,779.0,1629.0,1237.0,1.0,이마,0042_01_F.jpg,0042_01_F_01.json,0.0,0.0
1720,0042,F,42,L15,2136,3216,01,287.0,845.0,1395.0,1283.0,1.0,이마,0042_01_L15.jpg,0042_01_L15_01.json,0.0,0.0
1729,0042,F,42,L30,2136,3216,01,331.0,802.0,1253.0,1277.0,1.0,이마,0042_01_L30.jpg,0042_01_L30_01.json,0.0,0.0
1738,0042,F,42,R15,2136,3216,01,625.0,815.0,1792.0,1287.0,1.0,이마,0042_01_R15.jpg,0042_01_R15_01.json,0.0,0.0
1747,0042,F,42,R30,2136,3216,01,883.0,846.0,1962.0,1269.0,1.0,이마,0042_01_R30.jpg,0042_01_R30_01.json,0.0,0.0
1756,0043,F,52,F,2136,3216,01,456.0,620.0,1601.0,1091.0,3.0,이마,0043_01_F.jpg,0043_01_F_01.json,1.0,1.0
1765,0043,F,52,L15,2136,3216,01,328.0,623.0,1358.0,1103.0,3.0,이마,0043_01_L15.jpg,0043_01_L15_01.json,1.0,1.0
1774,0043,F,52,L30,2136,3216,01,324.0,618.0,1359.0,1127.0,3.0,이마,0043_01_L30.jpg,0043_01_L30_01.json,1.0,1.0
1783,0043,F,52,R15,2136,3216,01,591.0,574.0,1718.0,1083.0,3.0,이마,0043_01_R15.jpg,0043_01_R15_01.json,1.0,1.0
1792,0043,F,52,R30,2136,3216,01,694.0,559.0,1806.0,1062.0,3.0,이마,0043_01_R30.jpg,0043_01_R30_01.json,1.0,1.0
1801,0044,F,44,F,2136,3216,01,543.0,641.0,1634.0,1204.0,2.0,이마,0044_01_F.jpg,0044_01_F_01.json,0.0,1.0
1810,0044,F,44,L15,2136,3216,01,369.0,623.0,1412.0,1189.0,2.0,이마,0044_01_L15.jpg,0044_01_L15_01.json,0.0,1.0
1819,0044,F,44,L30,2136,3216,01,460.0,644.0,1483.0,1129.0,2.0,이마,0044_01_L30.jpg,0044_01_L30_01.json,0.0,1.0
1828,0044,F,44,R15,2136,3216,01,676.0,708.0,1844.0,1190.0,2.0,이마,0044_01_R15.jpg,0044_01_R15_01.json,0.0,1.0
1837,0044,F,44,R30,2136,3216,01,727.0,657.0,1744.0,1216.0,2.0,이마,0044_01_R30.jpg,0044_01_R30_01.json,0.0,1.0
1846,0045,F,49,F,2136,3216,01,471.0,686.0,1634.0,1249.0,1.0,이마,0045_01_F.jpg,0045_01_F_01.json,0.0,0.0
1855,0045,F,49,L15,2136,3216,01,298.0,760.0,1385.0,1276.0,1.0,이마,0045_01_L15.jpg,0045_01_L15_01.json,0.0,0.0
1864,0045,F,49,L30,2136,3216,01,294.0,768.0,1346.0,1286.0,1.0,이마,0045_01_L30.jpg,0045_01_L30_01.json,0.0,0.0
1873,0045,F,49,R15,2136,3216,01,605.0,726.0,1696.0,1245.0,1.0,이마,0045_01_R15.jpg,0045_01_R15_01.json,0.0,0.0
1882,0045,F,49,R30,2136,3216,01,799.0,768.0,1836.0,1223.0,1.0,이마,0045_01_R30.jpg,0045_01_R30_01.json,0.0,0.0
1891,0046,F,41,F,2136,3216,01,543.0,647.0,1548.0,1100.0,1.0,이마,0046_01_F.jpg,0046_01_F_01.json,0.0,0.0
1900,0046,F,41,L15,2136,3216,01,337.0,712.0,1400.0,1124.0,1.0,이마,0046_01_L15.jpg,0046_01_L15_01.json,0.0,0.0
1909,0046,F,41,L30,2136,3216,01,376.0,674.0,1321.0,1127.0,1.0,이마,0046_01_L30.jpg,0046_01_L30_01.json,0.0,0.0
1918,0046,F,41,R15,2136,3216,01,757.0,687.0,1842.0,1143.0,1.0,이마,0046_01_R15.jpg,0046_01_R15_01.json,0.0,0.0
1927,0046,F,41,R30,2136,3216,01,864.0,684.0,1856.0,1148.0,1.0,이마,0046_01_R30.jpg,0046_01_R30_01.json,0.0,0.0
1936,0047,F,53,F,2136,3216,01,418.0,626.0,1693.0,1180.0,3.0,이마,0047_01_F.jpg,0047_01_F_01.json,1.0,1.0
1945,0047,F,53,L15,2136,3216,01,328.0,623.0,1522.0,1127.0,3.0,이마,0047_01_L15.jpg,0047_01_L15_01.json,1.0,1.0
1954,0047,F,53,L30,2136,3216,01,400.0,593.0,1411.0,1129.0,3.0,이마,0047_01_L30.jpg,0047_01_L30_01.json,1.0,1.0
1963,0047,F,53,R15,2136,3216,01,697.0,601.0,1872.0,1126.0,3.0,이마,0047_01_R15.jpg,0047_01_R15_01.json,1.0,1.0
1972,0047,F,53,R30,2136,3216,01,811.0,585.0,1875.0,1162.0,3.0,이마,0047_01_R30.jpg,0047_01_R30_01.json,1.0,1.0
1981,0048,F,26,F,2136,3216,01,541.0,770.0,1517.0,1291.0,0.0,이마,0048_01_F.jpg,0048_01_F_01.json,0.0,0.0
1990,0048,F,26,L15,2136,3216,01,396.0,718.0,1343.0,1192.0,0.0,이마,0048_01_L15.jpg,0048_01_L15_01.json,0.0,0.0
1999,0048,F,26,L30,2136,3216,01,292.0,740.0,1160.0,1198.0,0.0,이마,0048_01_L30.jpg,0048_01_L30_01.json,0.0,0.0
2008,0048,F,26,R15,2136,3216,01,712.0,756.0,1702.0,1203.0,0.0,이마,0048_01_R15.jpg,0048_01_R15_01.json,0.0,0.0
2017,0048,F,26,R30,2136,3216,01,867.0,744.0,1797.0,1187.0,0.0,이마,0048_01_R30.jpg,0048_01_R30_01.json,0.0,0.0
2026,0049,F,53,F,2136,3216,01,587.0,763.0,1583.0,1249.0,4.0,이마,0049_01_F.jpg,0049_01_F_01.json,1.0,2.0
2035,0049,F,53,L15,2136,3216,01,309.0,815.0,1405.0,1262.0,4.0,이마,0049_01_L15.jpg,0049_01_L15_01.json,1.0,2.0
2044,0049,F,53,L30,2136,3216,01,265.0,820.0,1273.0,1246.0,4.0,이마,0049_01_L30.jpg,0049_01_L30_01.json,1.0,2.0
2053,0049,F,53,R15,2136,3216,01,744.0,834.0,1814.0,1266.0,4.0,이마,0049_01_R15.jpg,0049_01_R15_01.json,1.0,2.0
2062,0049,F,53,R30,2136,3216,01,886.0,814.0,1881.0,1278.0,4.0,이마,0049_01_R30.jpg,0049_01_R30_01.json,1.0,2.0
2071,0050,F,53,F,2136,3216,01,566.0,813.0,1562.0,1304.0,5.0,이마,0050_01_F.jpg,0050_01_F_01.json,2.0,3.0
2080,0050,F,53,L15,2136,3216,01,372.0,878.0,1390.0,1340.0,5.0,이마,0050_01_L15.jpg,0050_01_L15_01.json,2.0,3.0
2089,0050,F,53,L30,2136,3216,01,347.0,869.0,1304.0,1318.0,5.0,이마,0050_01_L30.jpg,0050_01_L30_01.json,2.0,3.0
2098,0050,F,53,R15,2136,3216,01,695.0,811.0,1777.0,1320.0,5.0,이마,0050_01_R15.jpg,0050_01_R15_01.json,2.0,3.0
2107,0050,F,53,R30,2136,3216,01,915.0,854.0,1938.0,1312.0,5.0,이마,0050_01_R30.jpg,0050_01_R30_01.json,2.0,3.0
2116,0051,F,55,F,2136,3216,01,492.0,892.0,1635.0,1350.0,2.0,이마,0051_01_F.jpg,0051_01_F_01.json,0.0,1.0
2125,0051,F,55,L15,2136,3216,01,255.0,824.0,1302.0,1285.0,2.0,이마,0051_01_L15.jpg,0051_01_L15_01.json,0.0,1.0
2134,0051,F,55,L30,2136,3216,01,372.0,794.0,1260.0,1294.0,2.0,이마,0051_01_L30.jpg,0051_01_L30_01.json,0.0,1.0
2143,0051,F,55,R15,2136,3216,01,647.0,811.0,1793.0,1266.0,2.0,이마,0051_01_R15.jpg,0051_01_R15_01.json,0.0,1.0
2152,0051,F,55,R30,2136,3216,01,811.0,844.0,1887.0,1264.0,2.0,이마,0051_01_R30.jpg,0051_01_R30_01.json,0.0,1.0
2161,0052,F,45,F,2136,3216,01,507.0,885.0,1509.0,1177.0,2.0,이마,0052_01_F.jpg,0052_01_F_01.json,0.0,1.0
2170,0052,F,45,L15,2136,3216,01,375.0,834.0,1278.0,1151.0,2.0,이마,0052_01_L15.jpg,0052_01_L15_01.json,0.0,1.0
2179,0052,F,45,L30,2136,3216,01,283.0,847.0,1110.0,1151.0,2.0,이마,0052_01_L30.jpg,0052_01_L30_01.json,0.0,1.0
2188,0052,F,45,R15,2136,3216,01,775.0,827.0,1714.0,1158.0,2.0,이마,0052_01_R15.jpg,0052_01_R15_01.json,0.0,1.0
2197,0052,F,45,R30,2136,3216,01,867.0,795.0,1749.0,1131.0,2.0,이마,0052_01_R30.jpg,0052_01_R30_01.json,0.0,1.0
2206,0054,F,41,F,2136,3216,01,549.0,662.0,1527.0,1165.0,2.0,이마,0054_01_F.jpg,0054_01_F_01.json,0.0,1.0
2215,0054,F,41,L15,2136,3216,01,238.0,822.0,1346.0,1219.0,2.0,이마,0054_01_L15.jpg,0054_01_L15_01.json,0.0,1.0
2224,0054,F,41,L30,2136,3216,01,388.0,793.0,1256.0,1225.0,2.0,이마,0054_01_L30.jpg,0054_01_L30_01.json,0.0,1.0
2233,0054,F,41,R15,2136,3216,01,739.0,765.0,1848.0,1203.0,2.0,이마,0054_01_R15.jpg,0054_01_R15_01.json,0.0,1.0
2242,0054,F,41,R30,2136,3216,01,948.0,740.0,1858.0,1243.0,2.0,이마,0054_01_R30.jpg,0054_01_R30_01.json,0.0,1.0
2251,0055,F,44,F,2136,3216,01,549.0,661.0,1634.0,1131.0,3.0,이마,0055_01_F.jpg,0055_01_F_01.json,1.0,1.0
2260,0055,F,44,L15,2136,3216,01,246.0,685.0,1366.0,1123.0,3.0,이마,0055_01_L15.jpg,0055_01_L15_01.json,1.0,1.0
2269,0055,F,44,L30,2136,3216,01,298.0,699.0,1369.0,1110.0,3.0,이마,0055_01_L30.jpg,0055_01_L30_01.json,1.0,1.0
2278,0055,F,44,R15,2136,3216,01,669.0,617.0,1822.0,1109.0,3.0,이마,0055_01_R15.jpg,0055_01_R15_01.json,1.0,1.0
2287,0055,F,44,R30,2136,3216,01,738.0,625.0,1835.0,1101.0,3.0,이마,0055_01_R30.jpg,0055_01_R30_01.json,1.0,1.0
2296,0057,F,45,F,2136,3216,01,595.0,630.0,1600.0,1216.0,2.0,이마,0057_01_F.jpg,0057_01_F_01.json,0.0,1.0
2305,0057,F,45,L15,2136,3216,01,321.0,705.0,1343.0,1218.0,2.0,이마,0057_01_L15.jpg,0057_01_L15_01.json,0.0,1.0
2314,0057,F,45,L30,2136,3216,01,419.0,676.0,1305.0,1251.0,2.0,이마,0057_01_L30.jpg,0057_01_L30_01.json,0.0,1.0
2323,0057,F,45,R15,2136,3216,01,738.0,654.0,1764.0,1202.0,2.0,이마,0057_01_R15.jpg,0057_01_R15_01.json,0.0,1.0
2332,0057,F,45,R30,2136,3216,01,838.0,632.0,1766.0,1206.0,2.0,이마,0057_01_R30.jpg,0057_01_R30_01.json,0.0,1.0
2341,0058,F,25,F,2136,3216,01,557.0,766.0,1547.0,1308.0,1.0,이마,0058_01_F.jpg,0058_01_F_01.json,0.0,0.0
2350,0058,F,25,L15,2136,3216,01,238.0,821.0,1346.0,1218.0,1.0,이마,0058_01_L15.jpg,0058_01_L15_01.json,0.0,0.0
2359,0058,F,25,L30,2136,3216,01,274.0,786.0,1142.0,1218.0,1.0,이마,0058_01_L30.jpg,0058_01_L30_01.json,0.0,0.0
2368,0058,F,25,R15,2136,3216,01,738.0,776.0,1811.0,1202.0,1.0,이마,0058_01_R15.jpg,0058_01_R15_01.json,0.0,0.0
2377,0058,F,25,R30,2136,3216,01,948.0,739.0,1858.0,1203.0,1.0,이마,0058_01_R30.jpg,0058_01_R30_01.json,0.0,0.0
2386,0060,F,48,F,2136,3216,01,549.0,661.0,1616.0,1212.0,4.0,이마,0060_01_F.jpg,0060_01_F_01.json,1.0,2.0
2395,0060,F,48,L15,2136,3216,01,387.0,671.0,1495.0,1205.0,4.0,이마,0060_01_L15.jpg,0060_01_L15_01.json,1.0,2.0
2404,0060,F,48,L30,2136,3216,01,325.0,667.0,1300.0,1213.0,4.0,이마,0060_01_L30.jpg,0060_01_L30_01.json,1.0,2.0
2413,0060,F,48,R15,2136,3216,01,711.0,673.0,1755.0,1200.0,4.0,이마,0060_01_R15.jpg,0060_01_R15_01.json,1.0,2.0
2422,0060,F,48,R30,2136,3216,01,780.0,685.0,1747.0,1159.0,4.0,이마,0060_01_R30.jpg,0060_01_R30_01.json,1.0,2.0
2431,0061,F,40,F,2136,3216,01,528.0,766.0,1598.0,1216.0,2.0,이마,0061_01_F.jpg,0061_01_F_01.json,0.0,1.0
2440,0061,F,40,L15,2136,3216,01,259.0,801.0,1221.0,1263.0,2.0,이마,0061_01_L15.jpg,0061_01_L15_01.json,0.0,1.0
2449,0061,F,40,L30,2136,3216,01,322.0,862.0,1175.0,1252.0,2.0,이마,0061_01_L30.jpg,0061_01_L30_01.json,0.0,1.0
2458,0061,F,40,R15,2136,3216,01,733.0,750.0,1827.0,1203.0,2.0,이마,0061_01_R15.jpg,0061_01_R15_01.json,0.0,1.0
2467,0061,F,40,R30,2136,3216,01,832.0,744.0,1756.0,1238.0,2.0,이마,0061_01_R30.jpg,0061_01_R30_01.json,0.0,1.0
2476,0062,F,49,F,2136,3216,01,521.0,743.0,1564.0,1267.0,2.0,이마,0062_01_F.jpg,0062_01_F_01.json,0.0,1.0
2485,0062,F,49,L15,2136,3216,01,381.0,716.0,1329.0,1244.0,2.0,이마,0062_01_L15.jpg,0062_01_L15_01.json,0.0,1.0
2494,0062,F,49,L30,2136,3216,01,423.0,722.0,1356.0,1205.0,2.0,이마,0062_01_L30.jpg,0062_01_L30_01.json,0.0,1.0
2503,0062,F,49,R15,2136,3216,01,712.0,750.0,1699.0,1203.0,2.0,이마,0062_01_R15.jpg,0062_01_R15_01.json,0.0,1.0
2512,0062,F,49,R30,2136,3216,01,765.0,658.0,1725.0,1131.0,2.0,이마,0062_01_R30.jpg,0062_01_R30_01.json,0.0,1.0
2521,0064,F,42,F,2136,3216,01,471.0,686.0,1661.0,1249.0,1.0,이마,0064_01_F.jpg,0064_01_F_01.json,0.0,0.0
2530,0064,F,42,L15,2136,3216,01,191.0,715.0,1389.0,1308.0,1.0,이마,0064_01_L15.jpg,0064_01_L15_01.json,0.0,0.0
2539,0064,F,42,L30,2136,3216,01,335.0,731.0,1420.0,1288.0,1.0,이마,0064_01_L30.jpg,0064_01_L30_01.json,0.0,0.0
2548,0064,F,42,R15,2136,3216,01,617.0,744.0,1854.0,1320.0,1.0,이마,0064_01_R15.jpg,0064_01_R15_01.json,0.0,0.0
2557,0064,F,42,R30,2136,3216,01,693.0,687.0,1877.0,1303.0,1.0,이마,0064_01_R30.jpg,0064_01_R30_01.json,0.0,0.0
2566,0065,F,40,F,2136,3216,01,532.0,984.0,1510.0,1347.0,1.0,이마,0065_01_F.jpg,0065_01_F_01.json,0.0,0.0
2575,0065,F,40,L15,2136,3216,01,211.0,945.0,1115.0,1306.0,1.0,이마,0065_01_L15.jpg,0065_01_L15_01.json,0.0,0.0
2584,0065,F,40,L30,2136,3216,01,369.0,940.0,1133.0,1276.0,1.0,이마,0065_01_L30.jpg,0065_01_L30_01.json,0.0,0.0
2593,0065,F,40,R15,2136,3216,01,907.0,940.0,1829.0,1321.0,1.0,이마,0065_01_R15.jpg,0065_01_R15_01.json,0.0,0.0
2602,0065,F,40,R30,2136,3216,01,956.0,954.0,1791.0,1329.0,1.0,이마,0065_01_R30.jpg,0065_01_R30_01.json,0.0,0.0
2611,0066,F,54,F,2136,3216,01,585.0,793.0,1528.0,1305.0,5.0,이마,0066_01_F.jpg,0066_01_F_01.json,2.0,3.0
2620,0066,F,54,L15,2136,3216,01,342.0,826.0,1322.0,1264.0,5.0,이마,0066_01_L15.jpg,0066_01_L15_01.json,2.0,3.0
2629,0066,F,54,L30,2136,3216,01,411.0,758.0,1223.0,1276.0,5.0,이마,0066_01_L30.jpg,0066_01_L30_01.json,2.0,3.0
2638,0066,F,54,R15,2136,3216,01,802.0,765.0,1759.0,1269.0,5.0,이마,0066_01_R15.jpg,0066_01_R15_01.json,2.0,3.0
2647,0066,F,54,R30,2136,3216,01,873.0,783.0,1770.0,1238.0,5.0,이마,0066_01_R30.jpg,0066_01_R30_01.json,2.0,3.0
2656,0068,F,22,F,2136,3216,01,466.0,848.0,1629.0,1357.0,0.0,이마,0068_01_F.jpg,0068_01_F_01.json,0.0,0.0
2665,0068,F,22,L15,2136,3216,01,315.0,755.0,1325.0,1358.0,0.0,이마,0068_01_L15.jpg,0068_01_L15_01.json,0.0,0.0
2674,0068,F,22,L30,2136,3216,01,399.0,770.0,1276.0,1345.0,0.0,이마,0068_01_L30.jpg,0068_01_L30_01.json,0.0,0.0
2683,0068,F,22,R15,2136,3216,01,735.0,776.0,1808.0,1361.0,0.0,이마,0068_01_R15.jpg,0068_01_R15_01.json,0.0,0.0
2692,0068,F,22,R30,2136,3216,01,795.0,781.0,1791.0,1367.0,0.0,이마,0068_01_R30.jpg,0068_01_R30_01.json,0.0,0.0
2701,0070,F,37,F,2136,3216,01,558.0,744.0,1539.0,1184.0,2.0,이마,0070_01_F.jpg,0070_01_F_01.json,0.0,1.0
2710,0070,F,37,L15,2136,3216,01,349.0,819.0,1302.0,1213.0,2.0,이마,0070_01_L15.jpg,0070_01_L15_01.json,0.0,1.0
2719,0070,F,37,L30,2136,3216,01,258.0,848.0,1144.0,1254.0,2.0,이마,0070_01_L30.jpg,0070_01_L30_01.json,0.0,1.0
2728,0070,F,37,R15,2136,3216,01,744.0,773.0,1772.0,1215.0,2.0,이마,0070_01_R15.jpg,0070_01_R15_01.json,0.0,1.0
2737,0070,F,37,R30,2136,3216,01,873.0,795.0,1830.0,1205.0,2.0,이마,0070_01_R30.jpg,0070_01_R30_01.json,0.0,1.0
2746,0071,F,39,F,2136,3216,01,582.0,623.0,1519.0,1177.0,3.0,이마,0071_01_F.jpg,0071_01_F_01.json,1.0,1.0
2755,0071,F,39,L15,2136,3216,01,391.0,613.0,1404.0,1138.0,3.0,이마,0071_01_L15.jpg,0071_01_L15_01.json,1.0,1.0
2764,0071,F,39,L30,2136,3216,01,356.0,627.0,1260.0,1131.0,3.0,이마,0071_01_L30.jpg,0071_01_L30_01.json,1.0,1.0
2773,0071,F,39,R15,2136,3216,01,670.0,697.0,1764.0,1195.0,3.0,이마,0071_01_R15.jpg,0071_01_R15_01.json,1.0,1.0
2782,0071,F,39,R30,2136,3216,01,869.0,658.0,1808.0,1196.0,3.0,이마,0071_01_R30.jpg,0071_01_R30_01.json,1.0,1.0
2791,0072,F,55,F,2136,3216,01,558.0,689.0,1610.0,1085.0,4.0,이마,0072_01_F.jpg,0072_01_F_01.json,1.0,2.0
2800,0072,F,55,L15,2136,3216,01,318.0,750.0,1316.0,1135.0,4.0,이마,0072_01_L15.jpg,0072_01_L15_01.json,1.0,2.0
2809,0072,F,55,L30,2136,3216,01,332.0,745.0,1182.0,1126.0,4.0,이마,0072_01_L30.jpg,0072_01_L30_01.json,1.0,2.0
2818,0072,F,55,R15,2136,3216,01,740.0,763.0,1794.0,1130.0,4.0,이마,0072_01_R15.jpg,0072_01_R15_01.json,1.0,2.0
2827,0072,F,55,R30,2136,3216,01,824.0,680.0,1742.0,1141.0,4.0,이마,0072_01_R30.jpg,0072_01_R30_01.json,1.0,2.0
2836,0073,F,43,F,2136,3216,01,555.0,785.0,1649.0,1202.0,2.0,이마,0073_01_F.jpg,0073_01_F_01.json,0.0,1.0
2845,0073,F,43,L15,2136,3216,01,359.0,711.0,1322.0,1209.0,2.0,이마,0073_01_L15.jpg,0073_01_L15_01.json,0.0,1.0
2854,0073,F,43,L30,2136,3216,01,350.0,696.0,1235.0,1221.0,2.0,이마,0073_01_L30.jpg,0073_01_L30_01.json,0.0,1.0
2863,0073,F,43,R15,2136,3216,01,746.0,774.0,1864.0,1233.0,2.0,이마,0073_01_R15.jpg,0073_01_R15_01.json,0.0,1.0
2872,0073,F,43,R30,2136,3216,01,865.0,705.0,1785.0,1231.0,2.0,이마,0073_01_R30.jpg,0073_01_R30_01.json,0.0,1.0
2881,0074,M,24,F,2136,3216,01,477.0,513.0,1661.0,1123.0,2.0,이마,0074_01_F.jpg,0074_01_F_01.json,0.0,1.0
2890,0074,M,24,L15,2136,3216,01,271.0,533.0,1421.0,1079.0,2.0,이마,0074_01_L15.jpg,0074_01_L15_01.json,0.0,1.0
2899,0074,M,24,L30,2136,3216,01,262.0,558.0,1368.0,1088.0,2.0,이마,0074_01_L30.jpg,0074_01_L30_01.json,0.0,1.0
2908,0074,M,24,R15,2136,3216,01,635.0,435.0,1785.0,1031.0,2.0,이마,0074_01_R15.jpg,0074_01_R15_01.json,0.0,1.0
2917,0074,M,24,R30,2136,3216,01,722.0,421.0,1735.0,1063.0,2.0,이마,0074_01_R30.jpg,0074_01_R30_01.json,0.0,1.0
2926,0076,F,24,F,2136,3216,01,499.0,692.0,1671.0,1224.0,1.0,이마,0076_01_F.jpg,0076_01_F_01.json,0.0,0.0
2935,0076,F,24,L15,2136,3216,01,251.0,758.0,1264.0,1283.0,1.0,이마,0076_01_L15.jpg,0076_01_L15_01.json,0.0,0.0
2944,0076,F,24,L30,2136,3216,01,334.0,748.0,1202.0,1275.0,1.0,이마,0076_01_L30.jpg,0076_01_L30_01.json,0.0,0.0
2953,0076,F,24,R15,2136,3216,01,733.0,747.0,1907.0,1248.0,1.0,이마,0076_01_R15.jpg,0076_01_R15_01.json,0.0,0.0
2962,0076,F,24,R30,2136,3216,01,851.0,709.0,1882.0,1247.0,1.0,이마,0076_01_R30.jpg,0076_01_R30_01.json,0.0,0.0
2971,0077,F,20,F,2136,3216,01,491.0,768.0,1612.0,1259.0,0.0,이마,0077_01_F.jpg,0077_01_F_01.json,0.0,0.0
2980,0077,F,20,L15,2136,3216,01,402.0,717.0,1365.0,1216.0,0.0,이마,0077_01_L15.jpg,0077_01_L15_01.json,0.0,0.0
2989,0077,F,20,L30,2136,3216,01,354.0,725.0,1219.0,1220.0,0.0,이마,0077_01_L30.jpg,0077_01_L30_01.json,0.0,0.0
2998,0077,F,20,R15,2136,3216,01,711.0,714.0,1816.0,1227.0,0.0,이마,0077_01_R15.jpg,0077_01_R15_01.json,0.0,0.0
3007,0077,F,20,R30,2136,3216,01,849.0,696.0,1755.0,1171.0,0.0,이마,0077_01_R30.jpg,0077_01_R30_01.json,0.0,0.0
3016,0078,F,19,F,2136,3216,01,533.0,694.0,1604.0,1268.0,0.0,이마,0078_01_F.jpg,0078_01_F_01.json,0.0,0.0
3025,0078,F,19,L15,2136,3216,01,241.0,850.0,1239.0,1423.0,0.0,이마,0078_01_L15.jpg,0078_01_L15_01.json,0.0,0.0
3034,0078,F,19,L30,2136,3216,01,356.0,844.0,1230.0,1425.0,0.0,이마,0078_01_L30.jpg,0078_01_L30_01.json,0.0,0.0
3043,0078,F,19,R15,2136,3216,01,847.0,770.0,1827.0,1363.0,0.0,이마,0078_01_R15.jpg,0078_01_R15_01.json,0.0,0.0
3052,0078,F,19,R30,2136,3216,01,920.0,823.0,1951.0,1361.0,0.0,이마,0078_01_R30.jpg,0078_01_R30_01.json,0.0,0.0
3061,0079,F,38,F,2136,3216,01,446.0,687.0,1603.0,1283.0,2.0,이마,0079_01_F.jpg,0079_01_F_01.json,0.0,1.0
3070,0079,F,38,L15,2136,3216,01,187.0,780.0,1462.0,1302.0,2.0,이마,0079_01_L15.jpg,0079_01_L15_01.json,0.0,1.0
3079,0079,F,38,L30,2136,3216,01,204.0,845.0,1296.0,1286.0,2.0,이마,0079_01_L30.jpg,0079_01_L30_01.json,0.0,1.0
3088,0079,F,38,R15,2136,3216,01,586.0,767.0,1905.0,1265.0,2.0,이마,0079_01_R15.jpg,0079_01_R15_01.json,0.0,1.0
3097,0079,F,38,R30,2136,3216,01,553.0,833.0,1884.0,1315.0,2.0,이마,0079_01_R30.jpg,0079_01_R30_01.json,0.0,1.0
3106,0080,F,26,F,2136,3216,01,515.0,748.0,1595.0,1165.0,0.0,이마,0080_01_F.jpg,0080_01_F_01.json,0.0,0.0
3115,0080,F,26,L15,2136,3216,01,304.0,742.0,1329.0,1154.0,0.0,이마,0080_01_L15.jpg,0080_01_L15_01.json,0.0,0.0
3124,0080,F,26,L30,2136,3216,01,472.0,737.0,1370.0,1178.0,0.0,이마,0080_01_L30.jpg,0080_01_L30_01.json,0.0,0.0
3133,0080,F,26,R15,2136,3216,01,840.0,694.0,1835.0,1201.0,0.0,이마,0080_01_R15.jpg,0080_01_R15_01.json,0.0,0.0
3142,0080,F,26,R30,2136,3216,01,914.0,696.0,1829.0,1225.0,0.0,이마,0080_01_R30.jpg,0080_01_R30_01.json,0.0,0.0
3151,0081,F,25,F,2136,3216,01,495.0,848.0,1721.0,1297.0,1.0,이마,0081_01_F.jpg,0081_01_F_01.json,0.0,0.0
3160,0081,F,25,L15,2136,3216,01,360.0,778.0,1364.0,1339.0,1.0,이마,0081_01_L15.jpg,0081_01_L15_01.json,0.0,0.0
3169,0081,F,25,L30,2136,3216,01,394.0,797.0,1292.0,1333.0,1.0,이마,0081_01_L30.jpg,0081_01_L30_01.json,0.0,0.0
3178,0081,F,25,R15,2136,3216,01,811.0,808.0,1967.0,1303.0,1.0,이마,0081_01_R15.jpg,0081_01_R15_01.json,0.0,0.0
3187,0081,F,25,R30,2136,3216,01,1003.0,825.0,1921.0,1318.0,1.0,이마,0081_01_R30.jpg,0081_01_R30_01.json,0.0,0.0
3196,0082,F,49,F,2136,3216,01,561.0,756.0,1530.0,1289.0,3.0,이마,0082_01_F.jpg,0082_01_F_01.json,1.0,1.0
3205,0082,F,49,L15,2136,3216,01,348.0,796.0,1307.0,1295.0,3.0,이마,0082_01_L15.jpg,0082_01_L15_01.json,1.0,1.0
3214,0082,F,49,L30,2136,3216,01,347.0,794.0,1126.0,1283.0,3.0,이마,0082_01_L30.jpg,0082_01_L30_01.json,1.0,1.0
